"season","team_score","opponent_team_score","assists","blocks","defensive_rebounds","offensive_rebounds","two_point_field_goal_pct","two_point_field_goals_attempted","three_point_field_goal_pct","three_point_field_goals_attempted","turnovers","free_throw_pct","free_throws_attempted","wins","losses","team_display_name","conf","mov","ortg","drtg","nrtg","mov.a","ortg.a","drtg.a","nrtg.a","playoffs_flag"
2018,102.731707317073,99.8414634146341,5.60975609756098,17.1707317073171,33.8658536585366,10.3536585365854,0.499058896734873,61.2439024390244,35.2256097560976,24.109756097561,0.463414634146341,35.2256097560976,20.9146341463415,47,35,"San Antonio Spurs","W",2.89,108.49,105.36,3.13,2.89,108.35,105.23,3.12,1
2018,107.853658536585,104.439024390244,5.02439024390244,20.1585365853659,32.5731707317073,12.4878048780488,0.504497589204964,57.6829268292683,35.2329268292683,30.3658536585366,0.548780487804878,35.2329268292683,24.2073170731707,48,34,"Oklahoma City Thunder","W",3.41,111.48,108.02,3.47,3.42,111.5,108.03,3.47,1
2018,104.146341463415,99.8414634146341,5.1219512195122,19.609756097561,34.2317073170732,9.02439024390244,0.518116122221806,53.3170731707317,36.6536585365854,29.5731707317073,0.609756097560976,36.6536585365854,21.5365853658537,48,34,"Utah Jazz","W",4.3,109.07,104.56,4.51,4.47,108.92,104.24,4.68,1
2018,106.609756097561,106.024390243902,4.30487804878049,21.2926829268293,33.0853658536585,10.0365853658537,0.509296355186859,59.0853658536585,37.2963414634146,26.5,0.536585365853659,37.2963414634146,21.780487804878,43,39,"Washington Wizards","E",0.59,109.96,109.41,0.55,0.53,110,109.49,0.5,1
2018,111.658536585366,103.878048780488,6.09756097560976,21.7439024390244,34.2317073170732,9.75609756097561,0.543966501682093,54.4390243902439,35.7231707317073,32.9878048780488,0.609756097560976,35.7231707317073,21.8292682926829,59,23,"Toronto Raptors","E",7.78,114.6,106.56,8.03,7.3,114.5,106.96,7.54,1
2018,99.3292682926829,105.536585365854,4.82926829268293,23.1707317073171,31.0243902439024,9.51219512195122,0.487795739795745,56.5365853658537,35.0987804878049,26.2439024390244,0.548780487804878,35.0987804878049,21.1219512195122,22,60,"Memphis Grizzlies","W",-6.21,105.29,111.85,-6.57,-5.81,105.44,111.59,-6.15,0
2018,112.086419753086,110.543209876543,5.91358024691358,19.2345679012346,35.6296296296296,8.69135802469136,0.544291199729135,60.0617283950617,36.0691358024691,28.1604938271605,0.506172839506173,36.0691358024691,20.9876543209877,48,33,"New Orleans Pelicans","W",1.3,110.29,109.05,1.24,1.48,110.37,108.95,1.42,1
2018,108.234567901235,107.876543209877,4.54320987654321,17.1604938271605,35.4074074074074,10.1111111111111,0.488639758707383,59.4197530864198,36.4506172839506,27.2469135802469,0.37037037037037,36.4506172839506,27.0123456790123,36,45,"Charlotte Hornets","E",0.26,109.95,109.72,0.23,0.07,109.93,109.89,0.04,0
2018,102.777777777778,109.888888888889,3.51851851851852,19.0740740740741,35,9.61728395061728,0.478977072981214,57.6913580246914,35.1345679012346,31.0493827160494,0.691358024691358,35.1345679012346,19.2469135802469,27,54,"Chicago Bulls","E",-7.04,104.39,111.61,-7.22,-6.84,104.46,111.47,-7.01,0
2018,110.814814814815,109.962962962963,3.80246913580247,18.5185185185185,33.6543209876543,8.37037037037037,0.543249374188366,52.5555555555556,37.2740740740741,32.0740740740741,0.419753086419753,37.2740740740741,23.320987654321,49,32,"Cleveland Cavaliers","E",0.94,113.58,112.56,1.02,0.59,113.61,112.94,0.67,1
2018,102.317073170732,105.353658536585,3.78048780487805,19.2439024390244,33.1341463414634,8.12195121951219,0.498239352780955,53.0975609756098,36.0890243902439,32.780487804878,0.524390243902439,36.0890243902439,18.6585365853659,24,58,"Dallas Mavericks","W",-3.04,106.92,110,-3.08,-2.7,106.96,109.7,-2.74,0
2018,110,108.524390243902,4.92682926829268,18.6951219512195,33.5121951219512,11,0.525058427128195,55.6829268292683,36.7207317073171,30.9268292682927,0.634146341463415,36.7207317073171,22.3170731707317,46,36,"Denver Nuggets","W",1.48,113.02,111.4,1.62,1.57,113.21,111.5,1.71,0
2018,103.768292682927,103.914634146341,3.86585365853659,18.390243902439,33.609756097561,10.1219512195122,0.488385749128856,58,37.2280487804878,28.9390243902439,0.695121951219512,37.2280487804878,19.7682926829268,39,43,"Detroit Pistons","E",-0.15,107.95,108.14,-0.19,-0.26,107.84,108.14,-0.3,0
2018,113.463414634146,107.487804878049,7.46341463414634,19.5975609756098,35.0853658536585,8.42682926829268,0.562105650208035,56.219512195122,38.8670731707317,28.9024390243902,0.439024390243902,38.8670731707317,20.3414634146341,58,24,"Golden State Warriors","W",5.98,114.31,108.43,5.88,5.79,114.33,108.62,5.7,1
2019,113.341463414634,119.365853658537,25.8292682926829,5.10975609756098,34.4512195121951,11.6463414634146,0.518350649691391,54.7560975609756,35.0975609756098,37,16.6219512195122,75.1817073170732,23.390243902439,29,53,"Atlanta Hawks","E",-6.02,108.71,114.41,-5.7,-6.06,108.83,114.59,-5.76,0
2019,113.914634146341,109.146341463415,21.2317073170732,4.9390243902439,31.8658536585366,10.1951219512195,0.556988795516063,41.9756097560976,35.3634146341463,45.3780487804878,12.6585365853659,79.2146341463415,24.4024390243902,53,29,"Houston Rockets","W",4.77,116.25,111.43,4.82,4.97,116.45,111.43,5.03,1
2019,108.012195121951,104.682926829268,25.9512195121951,4.92682926829268,33.7317073170732,9.29268292682927,0.517898175738331,61.6341463414634,37.2365853658537,25.3780487804878,13.2926829268293,75.1609756097561,21.0609756097561,48,34,"Indiana Pacers","E",3.33,110.62,107.23,3.39,2.76,110.31,107.5,2.8,1
2019,115.146341463415,114.292682926829,24.0243902439024,4.69512195121951,35.8048780487805,9.70731707317073,0.50824565844226,61.7073170731707,38.7536585365854,25.8292682926829,13.8048780487805,78.9451219512195,28.5365853658537,48,34,"Los Angeles Clippers","W",0.85,113.14,112.33,0.81,1.09,113.29,112.22,1.06,1
2019,111.768292682927,113.487804878049,25.5609756097561,5.36585365853659,36.4024390243902,10.1829268292683,0.543380651260813,59.5609756097561,33.1170731707317,30.9878048780488,15.1951219512195,69.7682926829268,23.2926829268293,37,45,"Los Angeles Lakers","W",-1.72,108.52,110.18,-1.66,-1.32,108.46,109.71,-1.26,0
2019,105.707317073171,105.939024390244,24.280487804878,5.46341463414634,35.109756097561,11.2317073170732,0.511072674687963,55.609756097561,35.0573170731707,32.4146341463415,14.0853658536585,68.919512195122,21.7317073170732,39,43,"Miami Heat","E",-0.23,108.22,108.35,-0.13,-0.45,108.03,108.39,-0.36,0
2019,118.121951219512,109.256097560976,26.0487804878049,5.92682926829268,40.4390243902439,9.29268292682927,0.567502350932581,52.890243902439,35.3243902439024,38.219512195122,13.2560975609756,77.1841463414634,23.219512195122,60,22,"Milwaukee Bucks","E",8.87,114.23,105.76,8.47,8.05,113.89,106.23,7.66,1
2019,112.475609756098,113.975609756098,24.609756097561,5.01219512195122,33.5365853658537,11.2560975609756,0.504757538860567,62.5121951219512,35.5329268292683,28.7439024390244,12.5609756097561,78.6621951219512,24.3292682926829,36,46,"Minnesota Timberwolves","W",-1.5,112.04,113.54,-1.51,-1.02,112.31,113.32,-1.01,0
2019,112.243902439024,112.317073170732,23.8292682926829,4.13414634146341,35.5975609756098,10.9756097560976,0.515220077471014,53.5731707317073,35.2780487804878,36.1585365853659,14.4024390243902,74.6719512195122,25.4634146341463,42,40,"Brooklyn Nets","E",-0.07,110.3,110.36,-0.06,-0.4,110.15,110.56,-0.41,1
2019,104.481481481481,113.604938271605,20.0987654320988,5.1358024691358,34.320987654321,10.3827160493827,0.481172338074037,58.5925925925926,33.9962962962963,29.6172839506173,13.3950617283951,75.9296296296296,23.8765432098765,17,64,"New York Knicks","E",-9.21,105.13,114.39,-9.26,-8.92,105.31,114.3,-8.98,0
2019,107.317073170732,106.609756097561,25.5487804878049,5.42682926829268,35.390243902439,10.0243902439024,0.509705008902461,57,35.6914634146341,32.109756097561,12.6341463414634,78.2024390243902,19.2073170731707,42,40,"Orlando Magic","E",0.71,109.46,108.82,0.65,0.28,109.26,109.05,0.21,1
2019,112.390243902439,107.951219512195,26.280487804878,5.30487804878049,34.7439024390244,9.80487804878049,0.527205126077702,56.0243902439024,36.3012195121951,34.5,12.4268292682927,80.6378048780488,19.4878048780488,49,33,"Boston Celtics","E",4.44,112.78,108.35,4.43,3.9,112.57,108.69,3.88,1
2019,115.182926829268,112.487804878049,26.9146341463415,5.26829268292683,36.890243902439,10.8780487804878,0.530845203132066,58.0365853658537,35.8939024390244,30.1707317073171,14.4634146341463,77.1109756097561,27.5365853658537,51,31,"Philadelphia 76ers","E",2.7,113.21,110.58,2.64,2.26,113.16,110.97,2.19,1
2019,107.5,116.841463414634,23.8658536585366,5.09756097560976,31.2560975609756,9.12195121951219,0.527187546120948,58.0975609756098,32.7560975609756,29.2682926829268,15.1707317073171,77.8621951219512,22.6585365853659,19,63,"Phoenix Suns","W",-9.34,106.29,115.55,-9.26,-8.61,106.59,115.11,-8.52,0
2019,114.658536585366,110.463414634146,23.0121951219512,5.03658536585366,36.1951219512195,11.7926829268293,0.524894785461696,59.8414634146341,36.2109756097561,30.7317073170732,13.3048780487805,81.2231707317073,23.3414634146341,53,29,"Portland Trail Blazers","W",4.2,115.45,111.07,4.38,4.44,115.63,111.01,4.62,1
2019,114.182926829268,115.30487804878,25.4024390243902,4.42682926829268,34.3780487804878,11.0487804878049,0.505362303846189,63.1951219512195,37.6780487804878,29.9390243902439,12.9146341463415,71.940243902439,22.7439024390244,39,43,"Sacramento Kings","W",-1.12,111.17,112.19,-1.02,-0.81,111.29,112,-0.71,0
2019,111.658536585366,109.975609756098,24.5487804878049,4.70731707317073,35.4878048780488,9.23170731707317,0.514076149385981,63.1341463414634,39.6670731707317,25.2560975609756,11.8170731707317,81.9621951219512,20.9756097560976,48,34,"San Antonio Spurs","W",1.68,113.3,111.55,1.75,1.81,113.3,111.42,1.88,1
2019,114.475609756098,111.073170731707,23.3780487804878,5.18292682926829,35.5,12.5731707317073,0.511323311706343,61.3292682926829,35.1329268292683,32.6463414634146,13.6463414634146,71.3975609756097,24.9878048780488,49,33,"Oklahoma City Thunder","W",3.4,110.85,107.53,3.31,3.56,110.71,107.22,3.49,1
2019,111.719512195122,106.463414634146,26.0121951219512,5.89024390243902,36.3536585365854,10,0.541286683401268,52.3536585365854,35.45,34.0121951219512,14.7560975609756,73.830487804878,25.5121951219512,50,32,"Utah Jazz","W",5.26,111.35,106.11,5.24,5.29,111.23,105.94,5.28,1
2019,114.024390243902,116.926829268293,26.2682926829268,4.6219512195122,32.6707317073171,9.68292682926829,0.543559605760798,56.780487804878,33.919512195122,33.3048780487805,13.6585365853659,76.5219512195122,23.9390243902439,32,50,"Washington Wizards","E",-2.9,111.72,114.56,-2.84,-3.3,111.72,114.97,-3.25,0
2019,114.271604938272,108.308641975309,25.4444444444444,5.34567901234568,35.6296296296296,9.55555555555556,0.540491517332094,55.4320987654321,36.4753086419753,33.7777777777778,13.3086419753086,80.9148148148148,21.7654320987654,57,24,"Toronto Raptors","E",6.09,113.99,108,5.99,5.49,113.78,108.4,5.38,1
2019,103.536585365854,106.134146341463,23.9390243902439,5.46341463414634,32.9634146341463,8.81707317073171,0.506690582418014,55.5609756097561,33.9829268292683,28.8780487804878,13.1707317073171,77.5036585365854,22.9512195121951,33,49,"Memphis Grizzlies","W",-2.6,106.96,109.66,-2.7,-2.08,106.93,109.09,-2.17,0
2019,115.439024390244,116.768292682927,27.0243902439024,5.3780487804878,36.2073170731707,11.0853658536585,0.537402793032389,62.3658536585366,34.4073170731707,29.8658536585366,14.4878048780488,75.7463414634146,23.4268292682927,33,49,"New Orleans Pelicans","W",-1.33,111.85,113.1,-1.25,-1.1,111.98,112.98,-1.01,0
2019,110.743902439024,111.841463414634,23.2317073170732,4.9390243902439,33.8780487804878,9.92682926829268,0.508037468570077,55.8414634146341,35.1207317073171,33.9390243902439,11.6585365853659,79.2487804878049,23.109756097561,39,43,"Charlotte Hornets","E",-1.1,112.1,113.16,-1.06,-1.31,112.11,113.41,-1.3,0
2019,104.939024390244,113.353658536585,21.9024390243902,4.28048780487805,34.1341463414634,8.75609756097561,0.496558357015314,61.9756097560976,34.9182926829268,25.890243902439,13.4878048780488,78.8292682926829,20.6707317073171,22,60,"Chicago Bulls","E",-8.41,105.45,113.94,-8.49,-8.32,105.49,113.9,-8.41,0
2019,104.475609756098,114.085365853659,20.7073170731707,2.3780487804878,31.9390243902439,10.719512195122,0.489799250764352,58.4878048780488,35.2024390243902,29.1219512195122,12.6341463414634,78.619512195122,20.6585365853659,19,63,"Cleveland Cavaliers","E",-9.61,108.5,118.54,-10.04,-9.39,108.83,118.64,-9.82,0
2019,108.865853658537,110.146341463415,23.390243902439,4.28048780487805,35.1707317073171,10.1463414634146,0.527555306407917,50.2439024390244,34.1451219512195,36.609756097561,13.6341463414634,74.1524390243902,25.3170731707317,33,49,"Dallas Mavericks","W",-1.28,110.19,111.41,-1.22,-0.86,110.29,111.08,-0.79,0
2019,110.670731707317,106.719512195122,27.3780487804878,4.42682926829268,34.5365853658537,11.8536585365854,0.528850485163105,58.6951219512195,34.9707317073171,31.3536585365854,12.8536585365854,76.3780487804878,20.9024390243902,54,28,"Denver Nuggets","W",3.95,113.76,109.62,4.14,4.2,113.74,109.35,4.39,1
2019,107.048780487805,107.292682926829,22.5,4.03658536585366,33.5609756097561,11.4146341463415,0.501697379881924,53.4634146341463,34.5780487804878,34.8048780487805,12.9512195121951,75.2670731707317,23.0853658536585,41,41,"Detroit Pistons","E",-0.24,109.93,110.13,-0.2,-0.55,109.86,110.38,-0.53,1
2019,117.682926829268,111.219512195122,29.4268292682927,6.40243902439024,36.4634146341463,9.71951219512195,0.557481667904139,55.3292682926829,38.45,34.4390243902439,13.7560975609756,80.3585365853659,20.390243902439,57,25,"Golden State Warriors","W",6.46,116.63,110.24,6.39,6.42,116.6,110.24,6.37,1
2020,111.761194029851,119.731343283582,23.955223880597,5.08955223880597,33.3880597014925,9.86567164179104,0.527286399945463,54.4925373134328,33.244776119403,36.0597014925373,15.7462686567164,78.8358208955224,23.3731343283582,20,47,"Atlanta Hawks","E",-7.97,107.86,115.47,-7.61,-7.71,108.18,115.56,-7.37,0
2020,117.805555555556,114.847222222222,21.625,5.15277777777778,34.5,9.77777777777778,0.560285753005093,45.1527777777778,34.6375,45.2916666666667,14.1805555555556,79.375,26.0555555555556,44,28,"Houston Rockets","W",2.96,113.71,110.82,2.89,3.13,113.68,110.59,3.08,1
2020,109.438356164384,107.479452054795,25.8630136986301,5.15068493150685,34.0958904109589,8.71232876712329,0.530289238235527,60.4246575342466,36.2383561643836,28.027397260274,12.6712328767123,78.313698630137,19.0821917808219,45,28,"Indiana Pacers","E",1.96,110.9,108.77,2.12,1.63,110.94,109.17,1.77,1
2020,116.347222222222,109.902777777778,23.7222222222222,4.69444444444444,37,10.6527777777778,0.523819641293026,55.7638888888889,36.9444444444444,33.4722222222222,13.875,79.2652777777778,26.3055555555556,49,23,"Los Angeles Clippers","W",6.44,114.66,108.25,6.41,6.66,114.56,107.94,6.62,1
2020,113.43661971831,107.647887323944,25.3943661971831,6.59154929577465,35.0704225352113,10.6619718309859,0.551741428379875,56.7183098591549,34.7704225352113,31.5774647887324,14.6619718309859,72.8478873239437,24.3380281690141,52,19,"Los Angeles Lakers","W",5.79,112.78,107.14,5.65,6.28,112.83,106.68,6.16,1
2020,112.041095890411,109.095890410959,25.9178082191781,4.54794520547945,35.8767123287671,8.49315068493151,0.534294270210148,48.986301369863,38.0191780821918,35.3972602739726,13.9452054794521,78.0068493150685,25.2054794520548,44,29,"Miami Heat","E",2.95,113.29,110.36,2.93,2.59,113.22,110.65,2.58,1
2020,118.527777777778,108.541666666667,25.8333333333333,5.86111111111111,42.2361111111111,9.48611111111111,0.568696025104575,52,35.4069444444444,38.9166666666667,14.6805555555556,73.8277777777778,24.6666666666667,55,17,"Milwaukee Bucks","E",10.08,112.98,103.36,9.62,9.41,112.69,103.73,8.96,1
2020,113.269841269841,117.47619047619,23.6666666666667,5.66666666666667,34.2222222222222,10.5238095238095,0.521547148785866,52.0793650793651,33.7396825396825,39.5238095238095,14.6984126984127,74.7015873015873,25.3492063492063,19,44,"Minnesota Timberwolves","W",-4.3,108.91,113.03,-4.12,-4.02,108.9,112.73,-3.83,0
2020,111.777777777778,112.347222222222,24.4583333333333,4.48611111111111,37.2638888888889,10.6388888888889,0.525500534720043,52.1111111111111,34.5097222222222,38.1388888888889,14.5277777777778,74.65,24.0555555555556,35,37,"Brooklyn Nets","E",-0.57,109.68,110.25,-0.57,-1.01,109.63,110.64,-1.01,1
2020,105.846153846154,112.046153846154,22.1076923076923,4.69230769230769,34.4461538461538,12.0307692307692,0.495854362830472,60.8769230769231,34.0907692307692,28.4307692307692,13.8769230769231,69.5707692307692,23.5076923076923,21,44,"New York Knicks","E",-6.45,107.1,113.52,-6.42,-6.72,106.91,113.6,-6.7,0
2020,107.27397260274,108.287671232877,23.9315068493151,5.42465753424658,34.2328767123288,10.2876712328767,0.50219059239605,56.3561643835616,34.2465753424658,32.2465753424658,12.1780821917808,76.6575342465753,22.6849315068493,33,40,"Orlando Magic","E",-1.01,109.1,110.28,-1.18,-0.93,109.18,110.27,-1.09,1
2020,113.652777777778,107.347222222222,22.9861111111111,5.63888888888889,35.4027777777778,10.6666666666667,0.522478123342068,55.0138888888889,36.5847222222222,34.5416666666667,13.1527777777778,80.2916666666667,23.1666666666667,48,24,"Boston Celtics","E",6.31,114.14,107.79,6.35,5.83,114.01,108.15,5.86,1
2020,110.739726027397,108.356164383562,25.8082191780822,5.32876712328767,34.972602739726,10.4657534246575,0.523578860570984,56.3013698630137,36.6780821917808,31.6027397260274,13.4931506849315,74.8424657534247,22.4383561643836,43,30,"Philadelphia 76ers","E",2.38,112.09,109.77,2.32,2.25,112.15,109.97,2.18,1
2020,113.616438356164,113.397260273973,27.2191780821918,3.97260273972603,33.7671232876712,9.75342465753425,0.53313462294754,56.2876712328767,35.7547945205479,31.7808219178082,14.2054794520548,83.0123287671233,23.8356164383562,34,39,"Phoenix Suns","W",0.22,112.38,112.27,0.11,0.56,112.41,111.94,0.47,0
2020,114.972972972973,116.121621621622,20.6081081081081,6.09459459459459,35.1216216216216,10.1891891891892,0.51518604707853,57.0810810810811,37.4513513513513,34.1216216216216,12.4324324324324,79.9108108108108,22.0540540540541,35,39,"Portland Trail Blazers","W",-1.15,114.26,115.41,-1.15,-0.61,114.48,115.09,-0.61,1
2020,110.097222222222,112.138888888889,23.7916666666667,4.06944444444444,32.9444444444444,9.65277777777778,0.52858477340467,53.5138888888889,36.4555555555556,34.875,13.75,76.6819444444444,20.3333333333333,31,41,"Sacramento Kings","W",-2.04,111.09,113.03,-1.94,-1.59,111.17,112.65,-1.48,0
2020,114.285714285714,114.928571428571,24.7285714285714,5.48571428571429,35.8,9.04285714285714,0.518197748427359,60.9571428571429,37.6057142857143,28.5,12.2857142857143,80.6171428571429,23.4571428571429,32,38,"San Antonio Spurs","W",-1.11,112.98,114.17,-1.2,-0.65,113.13,113.86,-0.73,0
2020,110.197183098592,108.507042253521,21.6338028169014,4.88732394366197,34.7464788732394,8.2112676056338,0.52909887439903,55.2112676056338,35.3422535211268,30.1408450704225,13.112676056338,79.7140845070423,24.8169014084507,43,28,"Oklahoma City Thunder","W",1.99,111.74,109.66,2.09,2.32,111.74,109.32,2.42,1
2020,111.291666666667,108.819444444444,22.4305555555556,4.04166666666667,35.7916666666667,9.11111111111111,0.538027114305068,49.9027777777778,37.5819444444444,35.2361111111111,14.5138888888889,78.0875,22.7916666666667,44,28,"Utah Jazz","W",2.47,113.14,110.48,2.66,2.52,113.09,110.38,2.71,1
2020,114.416666666667,119.083333333333,25.0138888888889,4.29166666666667,31.875,10.1666666666667,0.506607492978064,58.3194444444444,36.8444444444444,32.5694444444444,13.5416666666667,78.1916666666667,24.5833333333333,25,47,"Washington Wizards","E",-4.67,111.69,116.16,-4.46,-5.24,111.64,116.7,-5.05,0
2020,112.619718309859,106.43661971831,25.2253521126761,4.91549295774648,35.887323943662,9.54929577464789,0.516981693940375,50.8732394366197,37.687323943662,37.0140845070423,14.0422535211268,79.4450704225352,23.2816901408451,52,19,"Toronto Raptors","E",6.24,112.02,105.85,6.18,5.97,111.99,106.08,5.9,1
2020,112.630136986301,113.698630136986,26.9178082191781,5.45205479452055,36.2054794520548,10.3287671232877,0.534365939073361,59.4109589041096,34.5246575342466,31.4657534246575,14.5890410958904,76.1931506849315,21.7671232876712,34,39,"Memphis Grizzlies","W",-1.07,109.97,110.91,-0.94,-0.91,109.87,110.65,-0.78,0
2020,115.847222222222,117.138888888889,26.8333333333333,4.97222222222222,35.4305555555556,11.0694444444444,0.531017793058961,54.75,36.9888888888889,36.8888888888889,15.875,72.6958333333333,23.4305555555556,30,42,"New Orleans Pelicans","W",-1.29,111.42,112.62,-1.2,-0.55,111.73,112.18,-0.46,0
2020,102.876923076923,109.630769230769,23.8307692307692,4.12307692307692,31.7846153846154,11,0.489415831214334,51.6153846153846,34.9276923076923,34.3230769230769,13.8923076923077,74.8646153846154,21.6307692307692,23,42,"Charlotte Hornets","E",-6.75,107.32,114.21,-6.89,-7.04,107.38,114.56,-7.18,0
2020,106.846153846154,109.923076923077,23.2307692307692,4.07692307692308,31.4,10.4615384615385,0.512484706388463,53.5384615384615,34.7969230769231,35.1076923076923,14.6307692307692,75.1892307692308,20.4923076923077,22,43,"Chicago Bulls","E",-3.08,107.6,110.74,-3.14,-4,107.22,111.29,-4.07,0
2020,106.8125,114.5625,23.140625,3.25,33.34375,10.84375,0.520023172720295,56,34.84375,31.734375,15.796875,75.621875,20.0625,19,45,"Cleveland Cavaliers","E",-7.89,108.14,116.2,-8.05,-7.77,108.46,116.41,-7.94,0
2020,117.013333333333,112.066666666667,24.6533333333333,4.84,36.3866666666667,10.5466666666667,0.541432866439496,49.0266666666667,36.6826666666667,41.2666666666667,12.1333333333333,77.8946666666667,23.8266666666667,43,32,"Dallas Mavericks","W",4.95,117.5,112.53,4.97,4.87,117.41,112.52,4.9,1
2020,111.287671232877,109.178082191781,26.7397260273973,4.61643835616438,33.3698630136986,10.7671232876712,0.53286196513882,58.2739726027397,35.4945205479452,30.6027397260274,13.0684931506849,77.1,20.9041095890411,46,27,"Denver Nuggets","W",2.11,114.06,111.9,2.15,2.35,114.06,111.66,2.4,1
2020,106.861538461538,111,23.9384615384615,4.52307692307692,31.8461538461538,9.73846153846154,0.51557099100131,52.9846153846154,36.6507692307692,32.7076923076923,14.5384615384615,74.4815384615385,22.4307692307692,19,46,"Detroit Pistons","E",-3.56,109.96,113.59,-3.63,-4.38,109.77,114.23,-4.45,0
2020,106.338461538462,115.046153846154,25.5846153846154,4.6,32.8923076923077,9.95384615384615,0.498836972101617,56.8923076923077,33.1753846153846,31.2615384615385,14.3076923076923,80.0184615384615,23.2461538461538,15,50,"Golden State Warriors","W",-8.71,105.93,114.66,-8.74,-8.12,105.98,114.11,-8.13,0
2021,113.694444444444,111.375,24.1111111111111,4.75,35.0555555555556,10.5416666666667,0.529274918262742,53.875,37.0194444444444,33.3611111111111,12.6805555555556,81.3444444444444,24.2361111111111,41,31,"Atlanta Hawks","E",2.32,116.28,113.89,2.38,2.14,116.33,114.14,2.19,1
2021,108.791666666667,116.694444444444,23.5972222222222,5.02777777777778,33.2777777777778,9.31944444444444,0.532863055399777,47.8888888888889,33.8638888888889,40.5972222222222,14.25,74.1097222222222,22.3055555555556,17,55,"Houston Rockets","W",-7.9,107.85,115.69,-7.84,-7.5,107.93,115.35,-7.42,0
2021,115.305555555556,115.347222222222,27.4027777777778,6.38888888888889,33.6666666666667,9,0.539286044002871,57.25,36.4694444444444,33.9583333333333,13.0138888888889,79.0652777777778,20.7361111111111,34,38,"Indiana Pacers","E",-0.04,112.98,112.96,0.02,-0.12,112.99,113.07,-0.08,0
2021,114.013888888889,107.833333333333,24.3888888888889,4.09722222222222,34.75,9.41666666666667,0.531475461765776,52.0138888888889,41.2847222222222,34.6805555555556,12.4305555555556,83.8819444444444,19.2638888888889,47,25,"Los Angeles Clippers","W",6.18,118.39,112.13,6.26,6.02,118.34,112.23,6.11,1
2021,109.541666666667,106.75,24.6527777777778,5.36111111111111,34.6111111111111,9.63888888888889,0.53902483925029,54.7916666666667,35.3430555555556,31.2222222222222,14.7638888888889,73.85,23.3194444444444,42,30,"Los Angeles Lakers","W",2.79,110.52,107.84,2.68,2.76,110.28,107.6,2.67,1
2021,108.069444444444,108.041666666667,26.3194444444444,3.93055555555556,33.4305555555556,8.04166666666667,0.55230701020623,47.5277777777778,35.9111111111111,36.1944444444444,13.2916666666667,78.9541666666667,21.1111111111111,40,32,"Miami Heat","E",0.03,112.12,111.98,0.13,-0.06,112.09,112.06,0.03,1
2021,120.125,114.236111111111,25.4722222222222,4.66666666666667,37.8611111111111,10.2916666666667,0.55465304447825,54.75,38.5819444444444,37.0694444444444,13.3888888888889,76.0791666666667,21.375,46,26,"Milwaukee Bucks","E",5.89,117.68,112.03,5.65,5.57,117.67,112.34,5.33,1
2021,112.125,117.680555555556,25.6388888888889,5.51388888888889,33,10.5138888888889,0.520118642933979,53.3194444444444,34.9541666666667,37.5833333333333,13.6666666666667,76.1652777777778,23.0833333333333,23,49,"Minnesota Timberwolves","W",-5.56,110.18,115.55,-5.36,-5.25,110.26,115.31,-5.05,0
2021,118.569444444444,114.069444444444,26.7916666666667,5.26388888888889,35.5416666666667,8.88888888888889,0.566600373292473,51.25,38.9027777777778,36.1111111111111,13.0972222222222,80.3583333333333,22.5416666666667,48,24,"Brooklyn Nets","E",4.5,118.91,114.4,4.52,4.24,119,114.76,4.24,1
2021,107.027777777778,104.722222222222,21.4027777777778,5.06944444444444,35.4722222222222,9.68055555555556,0.491724991858858,56.4444444444444,39.1277777777778,30.0416666666667,12.1527777777778,78.5916666666667,20.9166666666667,41,31,"New York Knicks","E",2.31,111.38,108.97,2.41,2.13,111.23,109.01,2.21,1
2021,104,113.305555555556,21.8333333333333,4.44444444444444,35.0972222222222,10.3611111111111,0.47769976265323,57.4166666666667,33.9111111111111,31.7638888888889,12.25,77.5833333333333,21.4305555555556,21,51,"Orlando Magic","E",-9.31,105.74,115.22,-9.48,-9.02,105.83,115.03,-9.2,0
2021,112.625,111.166666666667,23.4583333333333,5.30555555555556,33.625,10.6388888888889,0.532621808583475,52.5694444444444,37.5583333333333,36.3472222222222,13.4027777777778,77.8291666666667,20.7777777777778,36,36,"Boston Celtics","E",1.46,114.66,113.29,1.37,1.32,114.69,113.47,1.22,1
2021,113.638888888889,108.055555555556,23.6944444444444,6.20833333333333,35.0138888888889,10.0277777777778,0.532210846579185,56.7777777777778,37.6,30.125,13.7222222222222,76.7458333333333,25.5,49,23,"Philadelphia 76ers","E",5.58,114.13,108.51,5.62,5.28,113.96,108.66,5.3,1
2021,115.277777777778,109.458333333333,26.9305555555556,4.30555555555556,34.1666666666667,8.73611111111111,0.564037181897321,53.6944444444444,37.7333333333333,34.5833333333333,12,83.7222222222222,18.7083333333333,51,21,"Phoenix Suns","W",5.82,118.01,112.14,5.87,5.67,117.96,112.22,5.74,1
2021,116.111111111111,114.319444444444,21.2638888888889,5.05555555555556,33.9027777777778,10.6388888888889,0.512433722861356,50.2638888888889,38.6055555555556,40.8194444444444,10.7638888888889,82.0791666666667,21.6388888888889,42,30,"Portland Trail Blazers","W",1.79,118.28,116.58,1.7,1.8,118.42,116.68,1.73,1
2021,113.736111111111,117.416666666667,25.5,4.97222222222222,32.0694444444444,9.375,0.554158012394887,55.3055555555556,36.375,33.3333333333333,12.8472222222222,74.1208333333333,22.0138888888889,31,41,"Sacramento Kings","W",-3.68,114.4,118,-3.6,-3.45,114.59,117.94,-3.36,0
